Extension,PCFG_Prior,Hypothesis
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), generation2_(X, C)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), female_(X)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), male_(X)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), parents_of_(X, C)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), female_(X), C), X), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(complement_(X, C), X, C), C), X, C), generation0_(X, C)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), X), parents_of_(X, C)))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), X), spouses_of_(X, C)))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), X), generation0_(X, C)))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), generation0_(X, C)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), generation1_(X, C)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), X), male_(X)))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: female_(setdifference_(setdifference_(younger_(children_of_(elder_(generation0_(X, C), X, C), C), X, C), spouses_of_(X, C)), X))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), X, C), children_of_(complement_(elder_(union_(generation0_(X, C), X), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(union_(samegender_(X, C), X), X, C), children_of_(complement_(elder_(generation0_(X, C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(union_(X, X), C), X, C), children_of_(complement_(elder_(generation0_(X, C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(intersection_(X, X), C), X, C), children_of_(complement_(elder_(generation0_(X, C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), union_(X, X), C), children_of_(complement_(elder_(generation0_(X, C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), X, C), children_of_(complement_(elder_(generation0_(union_(X, X), C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), intersection_(X, X), C), children_of_(complement_(elder_(generation0_(X, C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), X, C), children_of_(complement_(elder_(generation0_(X, C), intersection_(X, X), C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), X, C), children_of_(complement_(elder_(elder_(generation0_(X, C), X, C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), X, C), children_of_(complement_(elder_(union_(X, generation0_(X, C)), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(union_(X, samegender_(X, C)), X, C), children_of_(complement_(elder_(generation0_(X, C), X, C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), X, C), children_of_(complement_(elder_(generation0_(X, C), union_(X, X), C), C), C))"
ZeD_BeD,-31.332953793086,"lambda recurse_, C, X: setdifference_(younger_(samegender_(X, C), X, C), children_of_(complement_(elder_(generation0_(intersection_(X, X), C), X, C), C), C))"
FZy_FZe,-27.0438651540714,"lambda recurse_, C, X: union_(X, union_(intersection_(X, X), female_(generation0_(male_(parents_of_(X, C)), C))))"
FZy_FZe,-27.0438651540714,"lambda recurse_, C, X: female_(elder_(setdifference_(generation1_(X, C), close_(intersection_(X, female_(X)), C)), X, C))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(parents_of_(complement_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(samegender_(X, C), C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(parents_of_(generation1_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(spouses_of_(complement_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(generation2_(female_(X), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(setdifference_(all_(C), X), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(close_(complement_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(parents_of_(generation1_(X, C), C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(female_(X), C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(elder_(all_(C), X, C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(close_(close_(X, C), C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(spouses_of_(generation2_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(parents_of_(parents_of_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(spouses_of_(complement_(X, C), C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(female_(X), C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(parents_of_(close_(X, C), C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(close_(close_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(male_(complement_(X, C)), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(generation0_(X, C), C), C), C)), C), female_(generation2_(X, C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), elder_(female_(all_(C)), X, C))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(parents_of_(samegender_(X, C), C)))"
mf_ff_DD_ds_SD_ss,-39.2339608450785,"lambda recurse_, C, X: setdifference_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(children_of_(complement_(X, C), C), C)), C), female_(parents_of_(close_(X, C), C)))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(X, C), parents_of_(union_(X, X), C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(union_(X, X), C), parents_of_(X, C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(union_(X, generation1_(X, C)), parents_of_(X, C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(X, C), elder_(parents_of_(X, C), X, C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(X, C), union_(parents_of_(X, C), X))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(X, C), parents_of_(intersection_(X, X), C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(setdifference_(generation1_(X, C), parents_of_(X, C)), X)))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(X, C), setdifference_(parents_of_(X, C), X))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(setdifference_(generation1_(X, C), X), parents_of_(X, C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(intersection_(X, X), C), parents_of_(X, C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(generation1_(X, C), union_(X, parents_of_(X, C)))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(elder_(generation1_(X, C), X, C), parents_of_(X, C))))"
mby_mbe_fby_fbe,-22.7547765150568,"lambda recurse_, C, X: male_(male_(setdifference_(union_(generation1_(X, C), X), parents_of_(X, C))))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), female_(X), C), C), setdifference_(close_(union_(children_of_(generation0_(X, C), C), X), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), X, C), C), setdifference_(close_(union_(children_of_(children_of_(generation1_(X, C), C), C), X), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), X, C), C), setdifference_(close_(union_(children_of_(generation0_(female_(X), C), C), X), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), X, C), C), setdifference_(close_(union_(X, children_of_(generation0_(female_(X), C), C)), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), X, C), C), setdifference_(close_(union_(children_of_(generation0_(X, C), C), X), C), female_(X))), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), X, C), C), setdifference_(close_(union_(children_of_(children_of_(close_(X, C), C), C), X), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), X, C), C), setdifference_(close_(union_(children_of_(generation0_(X, C), C), female_(X)), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(female_(samegender_(X, C)), C), C), X, C), C), setdifference_(close_(union_(children_of_(generation0_(X, C), C), X), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(female_(complement_(X, C)), C), C), X, C), C), setdifference_(close_(union_(children_of_(generation0_(X, C), C), X), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(female_(complement_(X, C)), C), C), X, C), C), setdifference_(close_(union_(X, children_of_(generation0_(X, C), C)), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(female_(X), C), C), C), X, C), C), setdifference_(close_(union_(children_of_(generation0_(X, C), C), X), C), X)), C), X))"
MByD_MBeD_D_DD_SD,-55.3970636281266,"lambda recurse_, C, X: female_(setdifference_(children_of_(setdifference_(complement_(elder_(parents_of_(children_of_(samegender_(X, C), C), C), X, C), C), setdifference_(close_(union_(children_of_(children_of_(parents_of_(X, C), C), C), X), C), X)), C), X))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: setdifference_(male_(children_of_(close_(X, C), C)), parents_of_(X, C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: setdifference_(male_(children_of_(close_(X, C), C)), female_(X))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: setdifference_(male_(children_of_(close_(female_(X), C), C)), X)"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: setdifference_(male_(children_of_(close_(X, C), C)), spouses_of_(X, C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: setdifference_(male_(children_of_(close_(X, C), C)), generation2_(X, C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(children_of_(close_(intersection_(generation0_(X, C), X), C), C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(children_of_(close_(setdifference_(X, complement_(X, C)), C), C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(children_of_(close_(intersection_(samegender_(X, C), X), C), C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(children_of_(close_(setdifference_(X, generation1_(X, C)), C), C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(male_(children_of_(close_(union_(X, X), C), C)))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(intersection_(children_of_(close_(X, C), C), generation0_(X, C)))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: union_(male_(children_of_(close_(X, C), C)), spouses_of_(X, C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: union_(male_(children_of_(close_(X, C), C)), female_(X))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(children_of_(setdifference_(close_(X, C), spouses_of_(X, C)), C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(children_of_(close_(union_(spouses_of_(X, C), X), C), C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: male_(children_of_(setdifference_(close_(X, C), female_(X)), C))"
mzys_mzes_by_be_fbys_fbes,-18.4656878760422,"lambda recurse_, C, X: union_(male_(children_of_(close_(female_(X), C), C)), X)"
